id_compromiso,nivel_fuente,naturaleza,tema,fase,accion_o_requisito_normalizado,indicador_parametro,umbral_valor,unidad,frecuencia_plazo,momento_cumplimiento,responsable_o_actor,autoridad_control,documento_fuente,pagina_pdf,folio,seccion_numeral,cita_fuente,estado_en_expediente,metodo_extraccion,relacion_con_otro,criterio_inclusion,caveat
COM199,plan de gestión,procedimiento/compromiso de gestión del proponente,residuos,construcción,"DEFINICIONES Se entiende por residuo o desecho a las sustancias, materiales u objetos, de los cuales alguien se desprende o da disposición final, o se propone o está obligado a desprenderse o darle disposición final (Ley 19.829 Gestión Integral de Residuos).",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,36,,,"DEFINICIONES Se entiende por residuo o desecho a las sustancias, materiales u objetos, de los cuales alguien se desprende o da disposición final, o se propone o está obligado a desprenderse o darle disposición final (Ley 19.829 Gestión Integral de Residuos).","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM200,plan de gestión,procedimiento/compromiso de gestión del proponente,,construcción,"En el acopio transitorio se contará con los elementos necesarios para asegurar la lasificación antes mencionada (tanques, cartelería) © Losenvases de sustancias peligrosas yotros residuos peligrosos deberán acopiarseentanques. de 200 Lo como unidades independientes (dependiendo del tamaño). © Lostrapos y suelos contaminados deberán acopiarse en bolsas plásticas o tanques de 2001. © Los descartes de sustancias pellgrosas (aditivos, pinturas, solventes, etc) permanecerán en sus envases originales serán acopiados en tanques de 200 L por producto.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,37,,,"En el acopio transitorio se contará con los elementos necesarios para asegurar la lasificación antes mencionada (tanques, cartelería) © Losenvases de sustancias peligrosas yotros residuos peligrosos deberán acopiarseentanques. de 200 Lo como unidades independientes (dependiendo del tamaño). © Lostrapos y suelos contaminados deberán acopiarse en bolsas plásticas o tanques de 2001. © Los descartes de sustancias pellgrosas (aditivos, pinturas, solventes, etc) permanecerán en sus envases originales serán acopiados en tanques de 200 L por producto.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM201,plan de gestión,procedimiento/compromiso de gestión del proponente,generadores_combustible,construcción,No se podrán mezclar sustancias diferentes en un mismo tanque. (© Losaceites usados deberán acopiarse en tanques de 200 Lo bins de 1.000 L dependiendo de la capacidad de generación.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,37,,,No se podrán mezclar sustancias diferentes en un mismo tanque. (© Losaceites usados deberán acopiarse en tanques de 200 Lo bins de 1.000 L dependiendo de la capacidad de generación.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM202,plan de gestión,procedimiento/compromiso de gestión del proponente,agua,construcción,En ambos casos es importante que el depósito cuente con tapa = que permita su estanqueidad. © Las baterías se acopiarán sobre bandejas de contención no metálicas y con los bornes aislados. © Los neumáticos deberán acopiarse de forma tal que no cumulen agua en su interior (uso de lona plástica o releno de arena). © Los elementos que contengan amianto deberán ser manipulados con extremo cuidado y el trabajador deberá contar con todos los EPPs necesarios para su protección.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,37,,,En ambos casos es importante que el depósito cuente con tapa = que permita su estanqueidad. © Las baterías se acopiarán sobre bandejas de contención no metálicas y con los bornes aislados. © Los neumáticos deberán acopiarse de forma tal que no cumulen agua en su interior (uso de lona plástica o releno de arena). © Los elementos que contengan amianto deberán ser manipulados con extremo cuidado y el trabajador deberá contar con todos los EPPs necesarios para su protección.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM203,plan de gestión,procedimiento/compromiso de gestión del proponente,,construcción,ELEANOR APPLICATIONS SRL PROYECTO TEROS Se realizará la contratación de empresas autorizadas por DINACEA para el transporte y disposición de residuos peligrosos y especiales.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,38,,,ELEANOR APPLICATIONS SRL PROYECTO TEROS Se realizará la contratación de empresas autorizadas por DINACEA para el transporte y disposición de residuos peligrosos y especiales.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM204,plan de gestión,procedimiento/compromiso de gestión del proponente,,construcción,INFRAESTRUCTURA/EQUIPAMIENTO Se deberá acondicionar un área para el acopio de los residuos peligroso y especiales.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,38,,,INFRAESTRUCTURA/EQUIPAMIENTO Se deberá acondicionar un área para el acopio de los residuos peligroso y especiales.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM205,plan de gestión,procedimiento/compromiso de gestión del proponente,residuos,construcción,Cada subcategoría de residuo se acopiará dentro de tanques de 200 Lo bins y estos se colocan en el área acondicionada para el acopio sobre bandejas de contención.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,38,,,Cada subcategoría de residuo se acopiará dentro de tanques de 200 Lo bins y estos se colocan en el área acondicionada para el acopio sobre bandejas de contención.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM206,plan de gestión,procedimiento/compromiso de gestión del proponente,,construcción,"Se contará con un recinto para el acopio de residuos especiales y peligrosos, que cumpla con las siguientes características:",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,38,,,"Se contará con un recinto para el acopio de residuos especiales y peligrosos, que cumpla con las siguientes características:","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM207,plan de gestión,procedimiento/compromiso de gestión del proponente,gei_clima; peligrosos_baterias,construcción,Dentro del recinto o en un área inmediata al mismo se instalarán los elementos necesarios para actuar ante posibles contingencias: kit de actuación ante derrame y elementos de actuación en caso de incendio.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,38,,,Dentro del recinto o en un área inmediata al mismo se instalarán los elementos necesarios para actuar ante posibles contingencias: kit de actuación ante derrame y elementos de actuación en caso de incendio.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM208,plan de gestión,procedimiento/compromiso de gestión del proponente,,construcción,150 de malla metálica). o o 9000 Los residuos peligrosos se acopiarán dentro del recinto respetando la clasificación antes mencionada fen tanques de 200 L o bins.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,38,,,150 de malla metálica). o o 9000 Los residuos peligrosos se acopiarán dentro del recinto respetando la clasificación antes mencionada fen tanques de 200 L o bins.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
COM209,plan de gestión,procedimiento/compromiso de gestión del proponente,generadores_combustible,construcción,"Cada tanque, bidón o envase contará con etiqueta visible que indique su contenido, Llevarán el código del catálogo de productos Peligrosos de DINACEA. e000 REGISTROS (Gia estudio ingeniería ambiental S Primera firma:",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Plan-de-Gestion-Ambiental-de-Construccion.pdf,38,,,"Cada tanque, bidón o envase contará con etiqueta visible que indique su contenido, Llevarán el código del catálogo de productos Peligrosos de DINACEA. e000 REGISTROS (Gia estudio ingeniería ambiental S Primera firma:","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",OCR,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Texto obtenido por OCR; verificar visualmente la cita antes de publicación.
